reviewerId,reviewerName
"A1N0IOMO1YT2VU","Desert Rat"
"AEEDEXX1MJFKU","chavez"
"A1M2Z91EUKSECG","Celia Coakley"
"A2W15HZ95AUC76","Anya Schoim Egg Sandwich Lover"
"AG0DW2IQ6S1D1","tom boy girl"
"A2D1M36B4V7Q7Y","abc"
"AHD5U26I3GWZD","Brtrains Bob"
"A19GZPLXNIK23X","M therealmwms2"
"A14OC5Q7XXIVFM","Jeff Brignon"
"A18X1V7IJEE8RY","spooknwine"
"A1LWXA4NBHOYPH","Mitsukai"
"A411BN34TADRO","Vicki"
"A3UY3XUP4UUNF4","Domenick Catrambone"
"A2K4Q4I8MPUMQU","Mary-Ann mag89"
"AGB263YK3ZTMB","J. Stroup"
"AF5KIM9XHCBD5","Darren Gears"
"A3FOC078OO1ZXL","Virginia Compton"
"A1AV6J52QNNEIS","unknown"
"A1OBHON8WYV72N","Rose Mary Matthews"
"A2NLCCJE3W1QC6","Flay"
"A3DD3WRFK1AQ4V","bleza niculae sorin"
"A1EAECFJ08FJQU","Armone"
"A15ZPSCJ083UX6","Heidi Bresnahan"
"A1QPCY42FK3NWZ","CMB"
"A3BF2NC7T18K72","GMac"
"A21TUL3WGK7OFM","Christina Packard"
"A3NEDMP0PXLY3","Annie Bee"
"A2VGKEZRRAQ8","Russell Smith"
"A3LPJ8CHHQIQ1D","B. Snyder"
"A1WFYNQK3QNFHU","ivonne almanza"
"A12LCVWV1SPSUV","Jennifer Lange"
"A3T2N8SVZ2GS44","Nance Seile"
"A1IEYUTFEER353","mardy Grzegorek"
"A25E2QWWCEBMJ0","Kevin C"
"A2AFH5SGIAIFXI","baggiesproductions"
"A5NO0T4OXYUNR","Shelby j soltysik"
"A2LM7DNMKS570F","Nicole D. Smith"
"AEXGO6W95PJOK","Georgia Stephens"
"A27PITARFUP2WF","jeck"
"A2S9VIYGAN46LP","unknown"
"A1TJ3TDFY6OWJC","Daniel Constancio M. Jr."
"A3CXI5WTCP3XH2","a. bagliere"
"AP7YKIWPZXYRM","unknown"
"A1MNJ79FEIP6TD","Pirate"
"A3IW3PE3102ROG","David Sneade"
"A15DF0XMVZO3EJ","J. Hollerith"
"ATX9HUBJOKIIA","unknown"
"A2YKL4Z7LNBJGV","Sandyscrapping Sammie"
"A8A7QARX8XAV7","Raisin Bran Man"
"A14HLXYXSDAON9","Fairyfemm"
"A2CCP0NI7UNQJA","unknown"
"A30WDZ66EKBWM3","unknown"
"A3C7VTVIFYJXWK","Sally"
"A41LFXKZKCKID","Me"
"A2M6AH2IAYIDWJ","Chellenkc74"
"A1RCB7NITHTCE0","cookieman"
"A9KR03UJ43ZNY","Pomeranian2468"
"A1YU638QI2CG84","ICYJUDGE"
"A5ULWPDDOLBQ8","Jenny Pearson Jenny"
"A3KTF7WDF73HBI","icon pop quiz"
"A33R2I8PTDH6PX","A. Taylor"
"A1JQYRBLT64TSE","S.DeSantis"
"A4VC3A319ZJBC","nana1"
"A2CAGHW0XFJ0D1","Jaidi"
"A223BHDXQ4XJVA","Susan Brust"
"A2IUAWXMFRM7Z0","Allen Belva Warkentin"
"A2HEQDRYEKJRHD","Trenton Sprouse"
"A2DI98JIHXGNIA","Shannonallboys"
"A255301FELMFG6","OldRaschal"
"AO2SO631EHKZR","Amanda Valdes"
"AN699FIDVZQZT","cody"
"A168DW52M7XRUA","Lydia Yolanda Lopez"
"A1KO7XBT0R0S3C","unknown"
"A3NN8LU2UN1PA5","Claudia L. Ewing clewing"
"A3DHHWIQJ6P78X","*gen*"
"A371VZH6QMZ0GW","unknown"
"AQSHNYTZOOT9S","Samatha"
"A23JVWAUD2SDBS","Beamer"
"A3MQS8KPUMZB9W","unknown"
"AVDRFWOT6941G","Jeffrey Croze"
"A3JD91MC9D3LRK","Dexter ljkukla"
"AQGEX28HVTM77","Roxann R.M.W"
"A2M6H8DSUR0I2","Virginia &#34;Sewing Mimi&#34;"
"A2C9HQYIVP7Z8M","Christine Michelle Malone"
"A1JFFS2M925NS2","Big_Buu"
"A1MBDG4UULV15N","J. Rose"
"AMFZODCDZSUF8","B.Case"
"A1WKIKYOHS2LGS","Marcy Bowers"
"A2ZWZ57DUY035X","dev"
"A2WL57FESEQVRI","Shawnegirl"
"A4P3ZQ89IL88X","irene cochran"
"A21Z15V4ID3JHW","rebecca ann addair"
"AJL2TMLTIQI4P","unknown"
"A1FZ3HLTHNEGJ","d.janvier"
"A34VZ1PLPX3Q3D","RSN1"
"AV383ZZMSGFG3","Super Awsome!"
"ATCT0O4TEQE6U","mjjack"
"AR6FH9U8DJLBN","Kat"
"AITB219VNM9L2","pat"
"A15MJW4HJTPKDV","Pink Tigeress"
"A3HSGRGJL69H4D","Stealthpaw"
"A1MYCGWPBO9KOG","Kindle Customer"
"A7Q174VLB9S5L","Katie"
"A1RN8UFQAPRWUK","Annett Ritter"
"A1JRB1H43KVIYZ","Jeanna"
"AOPL1Z6LBLH6F","Morgan Le Claire bettaproger"
"A214L0YMVNPQ0D","E. Traverso"
"AW4FYDV8TACEY","old mcdonald"
"A2ZOIIDSSRY2RE","Jayfeather lover"
"AOULMVLR3HHFY","john"
"AO32NCCKYK5UE","unknown"
"A209186ZMB04L0","C.Chappell"
"A341S0QTUFJXYK","Robert Ewing"
"AXNDRCREORCNO","A Grey"
"A2OPKHS94IMR4Q","nikki_1965"
"A2CNP7FKR1A0CU","ells"
"A3B1VECR603UBO","S. Toutant"
"A3E9CKIUJP6IUO","Bookmark"
"A119I5L6ELBJ84","tabby yeary"
"A2XVW3276IJHAC","unknown"
"AYKFN6Z2Q457S","Alfie"
"A6QK62886X4Y2","Owen Newland Owen Newland"
"AH2MGQ4LL7A6P","these games are awesome I love it so much som..."
"AI8RGBV13VP80","duff jensen"
"AF1H4I480V65V","unknown"
"A2QL7ZEHAB0TAZ","Y. Mortichesky"
"AM9YO08H9IZ5O","alleykatmom alleykatmom"
"A1BAD0N1HV5PCY","Cherry.  I give a 5 with good challenges on y..."
"A1XMX0YQHU4YCX","Chasity Archer"
"A1YIGO2J7YL3G0","LODHawk"
"A30126ZFQGR2E7","SwagMaster"
"AS3PH6ET5BRCH","TN crafter"
"A3LJA0KD11EI1Y","Melissa Cable"
"A27STM3ONJS0YM","Dolly"
"A14Q4XWN72OPTX","Henotic"
"AKOQ02FZYVVWN","Jim Black Jim Black"
"A1ARRKFKK24JBT","fallen"
"APDBI9QVGP3V6","Iman Sadr"
"ATY28NK8XUOQV","Lillian"
"A2EKSAJ169VB4J","unknown"
"A3LMRT2CIYJHGQ","Jessica"
"A5X6XKQ22EE0R","Melissa Dunaway"
"A24T3OEV1MWNOR","vgriffin"
"A24Q8BEGXLE29A","memphisrain"
"A9T6V8PSN0UZG","J. Larson"
"A2N8HM1UXS41Z7","Leola Taylor"
"A2WA4TECE87995","Susan Hardin"
"A2PZTNJ58AVSQP","amber smith"
"A3QSXK4SQEY384","Ginny B"
"A30OO8H06AGPBU","smokes"
"A89EI3XTCYQTZ","zig"
"A54Z1LELXRALR","diamond-flower"
"AKQCKJN0KO24S","Holly Nall"
"AJW53ACXUCJ0M","mark Professional Appreciator"
"A1CCXXODM7HY6C","Kindle Customer"
"A1WYLQJAW5I302","Amazon Customer"
"AJVBWR3RD0MSL","Michelle &amp; Kira"
"A397EE9BZN8UXO","Pamela Thompson"
"A26YINJVMYWU6A","Ana"
"A1RS0TKGPAQDM","Black"
"A1MYJJX0ZSTVOR","Irish Mama"
"A3PR44ZF5BA0Q1","M. Bleeker"
"A337YAD651U6BY","jackson"
"A1QF96XCCU46NU","Ellen Robinson"
"A1RI7A3K7ZA2ZC","J. Wahid"
"AGNU4Q4RVX9WJ","arctic"
"A16FBA9TMKEQE1","Barbara Williamson Barbw.quilter"
"AVZJ42QBR1CUG","Obviously Karen"
"A37P4SIL1YA7MO","Jennifer B. badeauxgirl"
"A3IHJQPTSIEXSZ","lindalou"
"A18U02UMCMMOJZ","franklis lisa ramos"
"A15MX4K66J5TNM","r.lopez"
"ADWLI1Y9TCL9C","Jazz"
"A2LEXRRQRDY8V8","unknown"
"A30M916070GVPH","precise"
"AS2EJI5DCD2CV","strawberry unicorn"
"A2EL4ZIEFGPP1I","zeezee.top"
"A2056OBQILG58W","j.lankey   llamas rock"
"A3OEO4CBQVDSMT","unknown"
"A1KGYGVT2UQI2O","hannah9"
"A2UL20H67O5QJT","Carol Diane Gilbert"
"A133L5M2LB2AQJ","Christi Larsen"
"A29NDLO2EQKDEZ","Andreya Coleman"
"A2AA6XJ6ZPU52I","Princess The Exceptional Lady"
"A31A8WZH8JJ7IL","J. Layton"
"A1J7VWSBRJF8IU","dadsangel"
"AMUNMW13QBFVS","John Martin"
"A3PL480UX7TXVD","unknown"
"A2WBF814F2LX2X","carissa"
"A2IGFCYHCHHTCF","missharrystyles"
"A2R67SZGBUXQEY","Gerald Stevens"
"AC7F4VWRONDDN","pickle lover163"
"A2DFEOLGYJ99NG","this is a good game it is charming."
"A2SCVMBFPG9R7B","Kroeme"
"A3FEMPEA9I8XW7","Faith Hope Strack"
"A2GGE11JSQL1BN","mary"
"A1NJPJXK5NPNB8","B. Wood Virgil"
"A1XLH8WTS0HTQL","A. Wessel"
"A191I2YHHJG12O","C.Metcalf"
"A3D6MFJQQ06EBX","NINJA"
"A1SCG7KMT2DXX","SimplySassy"
"A3K7MWZY4K7ZOA","bluepal"
"A3SLBOOTLISI21","Linda Nearhoof"
"A1OWRJQGLXMDS9","Its So Addicting (O,o )"
"AHMK7AQ439790","INunez"
"A30HSRVYT41LNA","Kat Clean"
"A2YRTPX5EWYPCI","McMartha"
"A129M9137N315O","Diondre11"
"A2UCZA2GRX0UBI","M. Graves"
"A1EMWEBZPAQMRU","Pluto's Champion WesVA"
"AW93QPLG23B98","unknown"
"A60P5R65R9PTU","unknown"
"A24VQ6TG2VM4Z0","Sonya D."
"A10C8XJVMBPBZA","Weezie"
"ALUSS8583C3FL","glo"
"AIK7LFTVW6VHT","Grammy Barbara McCulley"
"A32CQFDU6KQXY9","Aj Ahrens shieldmaiden"
"A11K15Q69ZLKJO","Amazon Customer"
"A2JB1CITHX8QV4","unknown"
"A3THQY8G9QCHSX","jim kucharik"
"AMU08U3HH1Q8C","Jbb"
"A2P6M928HU006O","coolkid"
"AH0W16VD3B3A2","Joe Rangitsch"
"A1E0BDLRP8QAR7","Cthulhu"
"A3A0W99EJIVSDX","Amazon Customer"
"ARP2I19T0ML52","Edgar I.F"
"A3CWW4EHF23TNQ","LaToya"
"A3SA5MCDFJ0EP","Cierra"
"A1DGST88SV18TN","chrstphre campbell"
"A3RX66RVWE9O2H","Best Choice"
"ATFPBTBFKVEY0","shortylea"
"A3AWJP7XYWU2R5","Michelle DeWitte(winterice)"
"A28VS5BVSLTAWD","Hambone"
"A21B19JVR98BUO","animeuniverse"
"A1V0NL8PH6LXB3","stetsen"
"A1IPONTYFU7A0J","shaunh"
"AE7IVSKGEASBT","whisper strong"
"A2FN52HALW0ODB","Snoday"
"A1EO52SRTBF25L","nane"
"A2LIMCR5IG3QZO","SusieQ"
"A3GI9Z7IYTWNGT","Angel"
"A2XUIRABGV14NE","Ralph R Benedict Jr"
"A2A78EDMNQ1VQK","unknown"
"A8CMGS83FGX9I","Jared Honda"
"A2GLWZ4LSXPU34","DMP scrappin gram"
"AYWL97WFUGKCN","Shaun Hooper"
"A162G4DN4JRQAG","cab1053"
"A2JTRIN3OLXZ8K","Steven"
"A2LBAMGC4WIPSZ","L.Hyatt"
"A1JHRIW7N5HIJP","A. Hakanson"
"A16D0H226LUHTK","Marie A. Mallard"
"A14EYTLSMJRPUK","N. Roberts"
"A3P5SDHZWQ9YZ1","unknown"
"A2B1NNBDSHB9JL","great game"
"AWJS2RUI39SKN","A.Smith"
"A2TZR34MTYCZM1","A.Franco"
"A3TLAA6F21ND5X","Wow"
"A83HX2AG65K53","W. ZHANG"
"A2WK3R1H0L6DHO","unknown"
"A1MASH6X9FAIK5","unknown"
"AM57NSSB8KMGY","j mike"
"A13Y452RWY7SED","Elemenopey"
"AE1PV3RPPMDO3","this DOESNT WORK!"
"A2SBTUI1IBWWPG","Gladys Belcher"
"A2RL4B3L4RJB9K","J. E. Patton gunchick357"
"A1MYFM1ZJDVJ4C","Pam Spangler"
"A2CF17V68TUEJ8","Roianne Narita"
"A2ZKB7JH31M697","Amazon Customer"
"AP9YT7I4406KV","bleach 69"
"A3UM15QMMSQXI","John"
"A27Q9IXU7MPALY","nama"
"A1LJD1LL81JZ73","Amazon Customer"
"A29C5H5NCK849J","honeyboom"
"A2MOWQME57DCK3","lewdlude"
"A3CWILQJLH9RM2","bluesand831"
"A2KIEYKCC6M4P4","Moon Dog 989"
"A1O24ZJAX9YJJ0","unknown"
"A334VWT5IP4A2S","MYSTERYMAN"
"A2Y0U5ZJLFJJ3Z","Catherine Dugan cole and piper"
"A2CDXTXPRN3Z2Y","Bryan Veal"
"A3CI1BGGLTL0SU","mar1ah"
"A1VYY4RFU45I6O","Mary F Conrad"
"A108NSWPU5AKP3","cj"
"A20XZD0FIPB682","M.crazichickkk"
"A3O0Y9C65R5ZO0","A.Fortier"
"A10PDWQA00ISD7","jo jo"
"A3D3EGENYAY16H","Cameron Adkins"
"AR75E21ZRTSW8","Nzhari"
"A2ES25XOHO31J0","Erin N Sogolow"
"A3QK3IKNZ6VLZN","Kenneth D. Mcgee"
"A2GJGRHZ3ZVS5A","s.Benning"
"A5ETBK7YXZJ93","Amazon Customer"
"A1CNJYA2U1MQQ6","m.Wilcox"
"A3DWZNGTHP77I1","Sea Serpent 345"
"A1P2ALQTQGH6BA","Nana Mac"
"A2DLTFCAYARP3J","Carlotta Pfirman"
"A2KX7KT9ETWLY6","Keturahc"
"A2MX4P7I2YR24L","Michelle Frisbee mlfrisbee"
"AJRGUOAX6ECFW","Amills"
"A2LCNNQZOZY1W3","Amazon Customer"
"A3BA4ARO9VW6OF","Keklar"
"A2RXGLZGWF9MFG","Jessica"
"A3OWDWQYZL3UEF","unknown"
"ADFXWX9EO4D7V","Rita Noel Turner"
"AV4BYLT2GNILF","Unknown"
"AK8ZBMQ2Z4FT7","Aline Larmony"
"AJM5XX9D8XSCL","eileen alice duncan"
"A29MQ4O673BB4S","A. Pennisi shuubug"
"A2BXKRIUUH55GE","ginge"
"A2RHT69I8305IV","ellimac"
"A2KMBX0DZY8EHL","Joseph paquet"
"AZ8NULWG4CXKK","mary grace booker"
"AWFE485GUD10K","minion #1"
"A1ELCUDWUAIHUG","Richard Rollins"
"A1OXUTLGGU7HO0","Lauren Blanchfield"
"ACPNA5348U2YT","Diane Loll"
"A28HFAVRIWL7JH","j woodruff"
"A2XLGXY7KI3CTV","Ruth L. Ridge"
"A1BG8PC4SJXV9L","Maggie Mae"
"AAHVPRGMP5VXJ","Reta"
"AU9KTM10B2IWC","Pat"
"A2C3TS8Z88794S","Andrew W"
"A21C5VPW9CER5N","Die My Darling"
"ANCVZCGC0V5IH","unknown"
"A3AQB286I41E0T","Charles"
"A1NBSZ7C2NRRVF","LSUGAL"
"A1TL5PWIR0GBXC","j.burnett"
"A2QP0MZF8IKZ0A","audge"
"A3LEP3UE8CDKMP","MUHANNAD AL-RUSHEIDAT"
"A8CI767GB404C","Kate Douglas"
"A1QD9D5G0CGP41","V. Ferguson"
"A0234333Y79FWDA9ZQIU","Amazon Customer"
"AARJN55M70GZW","dccomet"
"AMUONX5QJL8HX","Kim"
"A2TA1OFUDYWA55","HaloAlphaBase"
"A3D5AFJSBRTFOS","Evil Genius"
"A1ID4ZKCCRQ57G","Carol Roddy"
"A22GNYFTSQSIBD","Pace"
"A3TTERRC5B2HCT","unknown"
"A2H4LFYB8HO4TV","sunniedl"
"AI3Z0MKV82EME","Miss Jane JaneNX01"
"A2KLTKA04UFI5S","Kenyon Humphrey"
"A2ENTMJKGSWLA9","David Flores"
"A2372K89ZUB9LQ","r. lee"
"A2ZQAJIXZTZME5","Sucker76"
"A8A4ZJD9RY7DR","Michelle L Anderson"
"A3N5XNDRDX7QB7","SDH Shamus"
"A6RYSBITFKSLQ","Lynne R. Beard tarns mom"
"A1EZF1V62B1JMY","Amy"
"A1OCE2LJOSHP4Y","Sylvia C Smith"
"ACNT917RKMW3M","M. Kramer Arizona Kamaina"
"A30GYUOSVSPP9G","~Meg~"
"AWY641OGN6N1S","CAE 123"
"ADTIDPRX7G9TB","MML"
"ATFB3282R7MLX","unknown"
"AOD17740H36L1","Iman M. Suleiman Ayman"
"A128K58RDRWCOS","Deborah Johnson debeez"
"A1GMQULMGRPZ45","Leticia I. Vidales"
"A3TYAZ1X41VA0R","Sailor Sam"
"A295GVA9D8PQCR","danny collins"
"A3RZDEXO5QOUL1","EpicEagle229"
"A10JWTG2XTZVW1","Adrienne (AJ) Adrienne (AJ)"
"A1H2UP138IH1BW","Pinkrebel"
"A1PN4FVBIS26HU","EllaEmma"
"ANZQBN55JSAL2","Amanda Goldensoph"
"A3T763HEOXVK4O","L. Haden"
"AYFTJWDGBCQJV","unknown"
"A173AMPL7XJB0W","Amazon Customer"
"A17E4ONOM2VDPY","This is awesomely132"
"A2IYRLF42201MF","travis hackbarth"
"A2YY8ING6SBS5C","Amazon Customer"
"A2RYQX6BJOZ49P","unknown"
"AKU7O51SXWELF","J. C. Roth"
"A3VUFEKRRJE1S6","Zimbab"
"AI5LERDL3EVC4","unknown"
"A113LCBS05TWXK","goyo"
"A2IINCT8KMNCBF","unknown"
"A14O44JYVTQIUM","jennifer"
"A390LU6OMUJ845","arya Murphy"
"A19BZ8NEPXAL1M","Jenna"
"A2I8HUTJPFUCRY","cvt"
"A2R363RMYSWFG4","Gerald J. Lipchik griddler"
"A1GET8ILOYC178","unknown"
"AQZ1WKIJT3ZTT","TheBigOldDog"
"AHNPWZ1MFOQGC","The Markster"
"A120JX8I8KIY54","C.Sutliff"
"A33CJ7F11Q5LD5","Hillel Kaminsky"
"A1YYE7I17BNCT","Teresa C. Merritt"
"AB3HGE6MS81FD","awesome"
"APMBXCXANDB7U","Holly Savage truth seeker"
"A35FZZRVFNYWUB","Amazon Customer"
"A158KVL8YBX42D","iDianeK"
"A1SXX9ICTNYC55","Amazon Customer"
"A1XEHSGBB898YR","francesca perez"
"A2J8P584TVZTH2","unknown"
"A2G7ISWZHL2UPY","Devan Seco"
"A3ISSJUZNHYAKA","beasley"
"A1Y2QXDCW40MZ4","Paula Paula"
"A3MJND0GGG3SWB","Frank Banister ectogamit"
"A3EXGUW41NVFGO","Chelle"
"A2C5P8EMH3OF7W","phe4321"
"A1A46LLJBW9KPP","Barbara K. Langley Cuentista"
"A1OVA3EPMGCGJC","mayhem85"
"A36O1G9K43NZH1","debra"
"A3CDG8LA40K18I","hi"
"A1H3PUULWLXEVD","A.Lodato"
"A2FEFJCD1Q9K5T","L.Harrigan"
"A1G2YKQSYEVT0Y","Hannah Campbell"
"A3U61XK5R4ZQNU","unknown"
"A2ZVZ8VZ85Q37J","cptcoder64"
"AN5ZD4P9677QN","mother of many"
"A2IC55SFJBP5O0","ems561"
"A17B2QIN8RVRBJ","C. Ossler searching for answers"
"A8R75FMHXRROB","martinez"
"A1DWYNRX699TNR","Emerlace Doane"
"A9EG0WGS963JX","unknown"
"A1G3D5FBD60J9O","cruzer"
"A280ZXB6ATD89M","missy... takes too long to open a new slot ma..."
"ANH2O0ZM4F5OV","Hope Turvaville"
"A3WW9C5QL7S7B","Francie Dixon"
"A3V6VVW6WYYUAX","Alexander 1425"
"A2N8AV6MAK4HAN","Amazon Customer"
"A21TGRQHUDSK4R","Diane E. McVey"
"A3BITPHWMG6YCN","darneal"
"A2WJGXWD7IN1XP","Jazzmine"
"A3M9MILGTJKRWU","Mary Hanson"
"A2JEJKVN8B1GOR","unknown"
"A2N04V181QHDG1","Liz Gee Mizz Gee"
"A2FY9OYC9UX3HV","Bill"
"A140YAVKC32HCZ","krummy"
"A1P2RCPLUBS4XZ","ra engle"
"A2F0PG8D7CV5JO","Kristen"
"AY5DA7I955DZW","m.thomas"
"A3CJZ9LM0NO3KJ","John"
"A1H6SBO7R007I8","A. Reader"
"AU773M0OG9OV3","nationalarbor"
"A1403HFDUJB5LV","M. L. Tyler blondie to snow white"
"A19NWBXXDQN3RY","Jeremy F. Paddock Panthersdzynes"
"A2PSMYQN7TBMMT","Meowmix 915"
"ADG4JCYS0W6YG","TC"
"ARAMXGJ4IFXZ6","lisakp71"
"A71LIT1TOK7NM","LOVEME_HATEME"
"A1DOLBL4E9WAKM","Sharkool"
"A32OC1TU1OXBA7","drb1963"
"A1OKINMVDCKYNZ","gilreath"
"AI01FBY6TTLSC","unknown"
"A33Z3AVU9AM0CW","bsiefers"
"A7P3RSBJSKM65","Ponch"
"A2LLIZNO6BJWN3","unknown"
"A3H4XJHI2FMEPE","Francisco Raigoza"
"A3LE90U40CIWPW","Jenn Lynn jenn"
"A1EJSJ82IMHC4C","Char71"
"A6EJ1B67WUKHD","unknown"
"A294TCLORRO9M0","Kindle Customer kgholderman"
"ADY0G299PEHIH","betty burrell"
"ATHB3OGCZ0U7W","blake"
"A1N39D50989O6E","s bui"
"A7HPQEWKPSFJ6","jBj"
"A3I9D09R7280PL","unknown"
"A3OJJH6YXNHC1I","Louann Hermann"
"A203T2D9I1LTG4","maddie"
"A2UK88DLY9JEUX","unknown"
"A2PYUXXUL2V2N1","R. Cooley"
"A2NL1SBB6GYM7I","unknown"
"A308B7MDLNVAKW","Michael"
"A1FK71UFOSKE8G","zelda"
"A2BJZXV5CEUDHG","unknown"
"A10HTZH1QLOFNT","Bianca"
"A159O7MFY46RK7","A Clason"
"A1WP3GP5TCNEZ2","unknown"
"A1RYXVE32DBCP8","k.user"
"A2V52CRJSDDZ3T","Jamie A. Moll mom_of_2"
"A3AOC9PNK5E4O3","B.bavis"
"A3ENGAQX2NQZM0","Zexal"
"A1ER2FK1DZJ94C","handy"
"A16R7Y0LH2W4B","Laura_Lee88"
"AZJ42CR3G08FM","pony"
"A3TJVSR5YLOESZ","lilly hope"
"A39UIZY3G3R5L7","unknown"
"A18V80ONXIAHJA","G. Nelmon"
"A217HYB4MG79BD","Kindle Customer"
"ATT7G3S6TPKUN","Paul"
"A2ETSATXP9MTZ6","Amazon Customer"
"A1T49PC7URL9E1","Debra H. Laiewski"
"A37A2UUS6792ER","T BROWN"
"A7FCUGTIVLXJS","lefty888"
"A15YI8TBAYXKL1","unknown"
"A3V69ZMWRKJNMK","hi"
"A1WTTU57QYK3WG","unknown"
"A3VJAK1CZDY88U","tink"
"A2UVZ8WFV11UNT","unknown"
"A1N1O9AZCEEEEJ","Regina Sweckard"
"ABLO17ZUR5PYE","Jacquelin Hawkins"
"A2AP3H327PA24U","unknown"
"A2W59KR96X6N96","janie storm"
"AK77ONDD6BC0D","D. Moore The best way to become a better rea..."
"A167GDUL75FSSK","Not Happy"
"A1CWWIJT4A0H14","GrandmaK"
"A10VI2H8MCSS4B","HollyGolightly"
"A16VR4T9IHQQR0","Wiemaraner lover"
"A2G3XODT6R9UMA","CMjohnson"
"A2B8KIF55Q9ZK7","Kristen Smith"
"A267NAGFM6G0F8","Kcooz"
"A3EY8VTRHDQN4P","Heather"
"A3CDEITLJS9RUZ","unknown"
"A1FQ3BLV119QP3","Jennifer Valentine"
"A3DU0BDY7WIL5U","Curious"
"A1Z1XLMNMP7YQC","Amazon Customer"
"A1E1FAOWBNA36E","Kathy Burch"
"A26S1E8ISWHYWB","hannah spirko"
"A1QU9S8NRURZ16","amy guinn"
"A3BMGP8X14O8T5","book crazy"
"A31D9YQU8Q8AUX","D.Kamoda"
"A2AVYK91IR5T53","Lara A. Penny larapenny"
"A3L10PLMS3LR4P","."
"A1JOUFY1T0G768","@$#|3"
"A1J1BL4NT7GEKL","Amazon Customer"
"A2F3D7PC2MJ8YW","Pfifty9"
"A1OKC5SZ84W9KW","Grandma Red"
"AZZRMD8OCRKOS","merle prior"
"A32LFAZI00HT5K","Grady Dugan"
"A2H5QQTF9536GJ","NOT TECK"
"A30I25CE3NS38K","Bzoll"
"A3JB8Y5KARJNY6","Rose Bray R. Bray"
"A3CF52F5QCRS26","wth"
"A28JSXILTAMOK1","neek"
"A1AY2QJC8BTUAG","Natalie"
"AUKXC0JB7ST7X","D.Brooks"
"A1ZGUKEPZXA75K","Ann B. Pennewill"
"A2Y6P7ATP9O2T9","danielle"
"A1AJWDQLY7BTLM","Matt Casto"
"ABHNHLP1KJUR8","Harry Potter 1"
"A37P4K02BSE300","donna"
"A1QJM8QJOK3SKD","Alejandra Medrano"
"A34Q42R7Y4TFOM","missingme08"
"A1PQ1N6VUK5ZKV","sweething52"
"AVYZ13A9GAMIJ","Kendizzle"
"A2MW5BOILWMKPM","Art Maust"
"A6WZM9PHO19T9","PrettyPrincess"
"A2VE38OO2A1R9O","G. Teachey Max Nicaragua"
"A1S3CAK6QGY97V","TH3 CR1T1C"
"ASCC9OM4JA43E","HereComesTheBoom"
"A53RJFDBHM5BY","gking"
"A1VBPGCE059IWO","Melani"
"A3UPTU45XOQGW","Ty"
"AFBWI2WNC9AU6","Rose Geringer"
"A3HIECOMKZWFCX","Mountain Marm Linda Frost"
"A15RBQ7K70YINB","unknown"
"A1OWPOD3QGVXLU","Mary Davis"
"A3W3LL944UIX79","unknown"
"AI6C2U090XWQ7","allthatgirls and dance"
"A2K8SN2I1JH50Z","Makaii"
"A2D2Y4YKZYEQC7","Ada and Lucas"
"AUFR09MYKBQJI","Megan"
"A3EW43W8Q568AO","unknown"
"AMI4G3MAWYKAZ","unknown"
"A2Y3DIJ4C9U1HB","J.Taraszewski"
"A2E2KE0PMT58MN","unknown"
"A11PMXURIH3A39","Richard C. Leal"
"A2ZPR853MSE1PI","Shane G. Lyons S.G.L."
"A22XC3KXC5PTOW","unknown"
"A3VBANQYOHYZ3T","k. gift."
"A2DAPEGLUGE15","Amazon Customer"
"A1YLLU4Y2HPAK","Macdonaldfam"
"A3M3LOJOAH6ZUV","Tammy Jean Snider"
"A10MDBF6K01VT","unknown"
"ANQV8PZJGM1ER","unknown"
"A1MTZ2PGNMIX7R","Amazon Customer"
"A2PJGAQXO5Y3ZB","Nanaval"
"A3H91QAYX2YFWQ","twinbubble"
"AQBGCCY8TOUSJ","sugary strawberrys"
"A23CFV4O518AQD","rosalee"
"A3ICTMXLFOCUE4","unknown"
"A1RKPVYOUDRLGW","Stacey Clark"
"A2R3AFBWC40O30","Ross lynch lover"
"AV688NTKVX3VB","mary joyce"
"A2Y35ZPDZ7TR85","Roger"
"A65QK12H9SMCM","Sideswipper"
"A3G061F6FDM4S0","Cre8iv1"
"A2A9CS1YIZBY4J","mama"
"A3LX298IB1GH6V","Melissa Pullen"
"ATK0SFKZZT0X6","deerpath"
"A150N4J4K6JT6A","unknown"
"A1BFJDF8ON7QJ0","David"
"A1WGPY65R4FPQ6","Unknown"
"A1KT136WDTRAJQ","A. Olzak"
"A59C5RN4DJMHG","y"
"A13K6Y5OBHQW0V","S. Stacy Narnian17"
"AJ2KQD67UFT34","E. Shelton"
"A5WNTWB4HWD6M","wotsoffun"
"A2OK5QAAVBR71W","Carrie Wimmer"
"A3V5K4OA5VNGVW","Canajun"
"A2KK75LK4LB7AV","Amazon Customer"
"A3SW2SH4B9VQD2","sundancer's mom"
"A2JYFKVGRRG6D2","Gerry Gingras"
"A1BU29EF7S6MZ4","player"
"AIRMH5QNB6PKB","Rebecca wige"
"AEOAVJ3C0YQGZ","C. Hutton"
"A3A787YUUM1OJF","Chaplain"
"A3D6J96AA43SMZ","L.Derosa"
"A2WCA7FVGSIWU5","Bartio06"
"A1P6EDJ89B9QGO","jbx2usa jbx2us"
"A3VMQLQEZJ0835","A. Cincotti I asked god for a bike but didn'..."
"A2AGD2XM9OEOQZ","mad customer"
